Topic,Count,Name,Representation,Representative_Docs
626,48,626_hollywood_diversity_reel_nepotism,"['hollywood', 'diversity', 'reel', 'nepotism', 'tackle', 'audiences', 'pt', 'oscars', 'lack', 'j0sfruemv2']","['My reel Pt 3 @hollywood diversity. #latinx https://t.co/00rQ9jabTW', 'This... like how can anyone look at hollywood and be like yes, this is diversity', 'My reel Pt 2 @hollywood diversity #latinx https://t.co/cuicyyK6Ei']"
627,48,627_portland_bottlenecked_400_bretweinstein,"['portland', 'bottlenecked', '400', 'bretweinstein', 'protesters', 'sensanders', '4000', 'protests', 'flood', 'purposely']","['Can the people who are organizing the Portland protests run for president', ""Remember when America just decided that violent protests we're ok bc they were only in Portland? Way to go, folks."", 'Damn these protests been crazy in Portland']"
628,48,628_kennybeats_fuck_brooklyngrayxxx_nowavesjosh,"['kennybeats', 'fuck', 'brooklyngrayxxx', 'nowavesjosh', 'jazmineeselenaa', 'hasherm_', 'ej__2500', 'bitch_imtonysno', 'boozythageneral', 'breibart']","['@Ej__2500 @BITCH_IMTONYSNO Eastside police stay getting smashed on cuddy!! 🤦🏽\u200d♂️😂😂😂😂😂', '@Lincolnfaletoi @Coyt_17 @YoSoyELjefe_ @atreean No doubt man but u even know GG bro the police are stupid and dumb', '@HotP3pp3rminTea @ad3ira29 @Restumande Face² polisi LA mukanya jutek² kecut semua 😂 tapi kalau yang face asia mending deh .']"
629,48,629_atlanta_falcons_4s3lzunvfz_novemberiscoming,"['atlanta', 'falcons', '4s3lzunvfz', 'novemberiscoming', 'originalcurt', 'actuallyyyy', 'ahbm3lcbdt', 'lilll', 'jrrmyb3sb4', 'presshuh']","['and niggas love Atlanta ghetto ass shit', '😭😭😭😭😭😭😭\nAtlanta niggas be like:', 'Atlanta niggas 😞']"
630,47,630_united_america_states_llcikkrqgf,"['united', 'america', 'states', 'llcikkrqgf', 'thinkprogress', 'blacklivesmatter', 'highways', 'state', 'infrastructure', 'brownlivesmatter']","['@DolanYums @SMaoism @XTCXTC31 @ChriisToker @zxanxxx yeah, the united states sucks but you do realize the black lati… https://t.co/V0t7CLoqMC', 'Top infrastructure official explains how America used highways to destroy black neighborhoods https://t.co/lLCIkKRqGF via @thinkprogress', 'Top infrastructure official explains how America used highways to destroy black neighborhoods https://t.co/lLCIkKRqGF via @thinkprogress']"
631,47,631_ckq8ph8f4z_ro8k0eaosa_owned_chandleryael,"['ckq8ph8f4z', 'ro8k0eaosa', 'owned', 'chandleryael', 'brihallofficial', 'marenaxoxolol', 'aliyahsimonee', '_nellywap', 'sydn3y4', 'carolsdaughter']","['@BriHallOfficial We are black owned https://t.co/Ro8K0eAosA\n&amp;\nhttps://t.co/ckq8Ph8f4Z', '@MarenaxoxoLOL We are black owned https://t.co/Ro8K0eAosA\n&amp;\nhttps://t.co/ckq8Ph8f4Z', '@MarenaxoxoLOL We are black owned https://t.co/Ro8K0eAosA\n&amp;\nhttps://t.co/ckq8Ph8f4Z']"
632,47,632_sissy_maryrhoton_thank_thanks,"['sissy', 'maryrhoton', 'thank', 'thanks', 'domoniqueecee', 'jacquelinetber', 'gwapaaaa', 'gurlgabbyy', 'giniele', '_allisonnoelle']","['@maryrhoton Thank you sissy 😘😘', 'Thanks sissy', 'Thank you sissy ❣️']"
633,47,633_hair_girls_braids_fragile,"['hair', 'girls', 'braids', 'fragile', 'zp8bipvlyl', 'merrilldubs', 'vz2xfpcp64', 'pfku18p80f', 'shocks', 'ruqzwlizmm']","['Tell black children their hair is beautiful. Cause it is.', '@PEpicwin @xxclusive_xach @merrilldubs @TripiHipiJuice @bleachsips when non black people go and get their hair done… https://t.co/QBQKPeZrOo', 'When black girls be like don’t touch my hair or get my hair wet!']"
634,47,634_californiapolice_militarization_decertification_factor,"['californiapolice', 'militarization', 'decertification', 'factor', 'decade', 'received', 'senbenhueso', 'pacs', 'process', 'important']","['The militarization of police is an important factor.\n\nIn the past decade, #CaliforniaPolice received 💲1️⃣1️⃣4️⃣ 4️⃣… https://t.co/od49jFkhVy', 'The militarization of police is an important factor.\n\nIn the past decade, #CaliforniaPolice received 💲1️⃣1️⃣4️⃣ 4️⃣… https://t.co/EoAlhziO1x', 'The militarization of police is an important factor.\n\nIn the past decade, #CaliforniaPolice received 💲1️⃣1️⃣4️⃣ 4️⃣… https://t.co/RLehlwoVkk']"
635,47,635_pandemic_covid_19_deniers,"['pandemic', 'covid', '19', 'deniers', 'folx', 'healthcare', 'mcmvttk5pk', 'lz2lszvzy5', 'mclf8pwtaq', 'lorna']","['@DanRather Because facing such a pandemic is a fairy tale. Explains why our pandemic response team was dismantled.… https://t.co/jhBcQ78TMK', 'The privilege is really showing during this pandemic.', '(I mean, the fairy obvious problem *other* than the pandemic getting worse.)']"
636,47,636_trauma_cried_brothers_suffering,"['trauma', 'cried', 'brothers', 'suffering', 'crying', 'pain', 'tears', 'generational', 'n02fmsxk9x', 'z0revx7ypj']","['I cried cause of the suffering of black people went through so much from 1619 till this present day. Black &amp; Brown… https://t.co/4r8VdpE3Ks', 'I cried for black children in 2008 when Obama won. Today I cried for the girls of our country. We’re sorry it’s tak… https://t.co/yK1st9Dd95', 'I empathize heavily with the suffering of others, with the reality that our black brothers and sisters live a diffe… https://t.co/zAjLOgMXXh']"
637,46,637_hanging_found_trees_tree,"['hanging', 'found', 'trees', 'tree', 'victorville', 'antelope', 'suicide', 'palmdale', 'tete', 'hung']","['@RetiredMaybe This is where I live and this is the third I believe black person found hanging from a tree in the antelope valley area', 'Four black people have been found hanging from trees in the past week. FOUR. This is both scary AND infuriating.', 'The High Desert, same place where two black men have been found hanging from trees.']"
638,46,638_grey_gray_world_white,"['grey', 'gray', 'world', 'white', 'drwilytwitta', 'estebanuribe', 'g1s5fxbtwo', 'jc57l5z9q5', 'jalenramsey', 'ibba']","['@toekneebeeears @iamfreeland @md2867 @ThatKevinSmith @MarvelStudios This isn’t a black vs white thing actually it’s… https://t.co/9UE8Pf4DL8', '@TheAlexisKraft @RamsNFL @jalenramsey Gross? It’s basically light grey lol. That’s like saying black is gross 😂 \n\nN… https://t.co/N9l9U0IGt9', '@sta_schemin There’s no nuance, no grey areas, vv black and white... everyone is waiting to pounce and throw shade… https://t.co/6k3ICSjOtc']"
639,46,639_unarmed_shot_shooting_mans,"['unarmed', 'shot', 'shooting', 'mans', 'shootings', 'killed', 'shooters', 'fucc12', 'grwjwjtyjt', 'kx8mlqanrj']","['@Julia3131 @Jim_Jordan @NIH Or should we limit kneeling on a black mans neck for 8:46 seconds or shoot an unarmed B… https://t.co/et2DFOJ3Md', 'How many more unarmed black man gonna get killed smh', 'Killed another unarmed black man 🤦🏻\u200d♂️this some fucked up shit']"
640,46,640_hell_demons_shields_burn,"['hell', 'demons', 'shields', 'burn', 'through', '2ot1sfsupw', '2sxeiehomu', 'teedra', 'bgzng7uim6', 'jhenè']","['y’all niggas are going to hell 🤣🤣🤣', '🤦🏾\u200d♂️ y’all niggas going to hell', 'drag me to hell']"
641,46,641_beads_bracelet_necklace_handmade,"['beads', 'bracelet', 'necklace', 'handmade', 'stainless', 'earrings', 'bracelets', 'womanbracelet', 'arts', 'anodized']","['Oval flowers beads with black beads woman bracelet $3 each #ovalflowerbeadswithblackbeads #handmade #arts #create… https://t.co/9A8ukRAFYE', 'Ceramic beads with black beads woman bracelet $3 each #ceramicbeadswithblackbeads #womanbracelet #handmade #arts… https://t.co/HDFpD1L3Ti', 'Flower beads with black beads woman bracelet $3 each #flowerbeadswithblackbeads #womanbracelet #handmade #arts… https://t.co/z3BTjSC7yu']"
642,46,642_pizza_pizzas_ketchup_pepperoni,"['pizza', 'pizzas', 'ketchup', 'pepperoni', 'cheese', 'packet', 'brownie', 'hut', 'tomato', 'ordered']","['Pizza. I had dinner but all I can think about right now is Pizza.  And black lives matter.', 'Pizza &gt; niggas', 'Gay pizza gay pizza gay pizza gay pizza gay pizza']"
643,46,643_candles_candle_flame_sanderson,"['candles', 'candle', 'flame', 'sanderson', 'virgin', 'blueberry', 'light', 'kush', 'lit', 'rose']","['now any of you that know me.. what nigga burn the most candles?!', 'I need some candles for the office. Tag a black owned candle company', ""Send me y'all black owned candle friends. Need more candles""]"
644,46,644_lingerie_gorgeous_sexy_thereaganfoxx,"['lingerie', 'gorgeous', 'sexy', 'thereaganfoxx', 'avaaddams', 'alexisfawx', 'ilovealexisfawx', 'iloveavaaddams', 'picture', 'gowilly83']","['Hey 👋 @TheReaganFoxx u look 👀 gorgeous in your sexy black lingerie #ILoveReaganFoxx wow 🤩 u are gorgeous @gowilly83… https://t.co/TknokpMhYx', '@AlexisFawx @TheReaganFoxx both of you girls look 👀 gorgeous in yours sexy black lingerie #ILoveAlexisFawx… https://t.co/KZ5pk6UnZb', 'Hey @TheReaganFoxx u look 👀 gorgeous in your sexy black lingerie wow 🤩 u have Beautiful ☺️ legs 🦵 and gorgeous ass… https://t.co/mxh9QO5kfg']"
645,46,645_vice_president_kamalaharris_inaugurationday,"['vice', 'president', 'kamalaharris', 'inaugurationday', 'first', 'indian', 'woman', 'female', 'madam', 'congratulations']","['a black woman is the Vice President of the United States of America 😭😭', 'a black woman as vice president\n\nwe love to see it', 'A first black Vice President. 🥺']"
646,46,646_officers_trained_officer_situations,"['officers', 'trained', 'officer', 'situations', 'psychological', 'bad', 'stress', 'dckfefadd7', 'rosl_l', 'k1lagfcqaq']","['I refuse to believe that police officers aren’t trained in other methods to diffuse situations. They just always ch… https://t.co/tgPRdtLhzu', 'For a minute I was worried police aren’t being properly trained to deal proportionately with high stress situations… https://t.co/JQvSEjNDFp', 'not ALL police officers are bad']"
647,46,647_2020_2021_bossbabe_tsla,"['2020', '2021', 'bossbabe', 'tsla', 'accurate', 'mishegas', 'vidcon', 'rockefeller', '1st', 'half']","['Press ▶️ to watch:\n\n1st half of 2020 vs. 2nd half of 2020 🔥 #tiktok #latina #bossbabe https://t.co/TKxP0ucODa', '1st half of 2020 vs. 2nd half of 2020 🔥 #tiktok #latina #bossbabe @ Los Angeles, California https://t.co/0dqI6mOnZh', '1st half of 2020 vs. 2nd half of 2020 🔥 #tiktok #latina #bossbabe https://t.co/IOymXLc71E']"
648,46,648_sheep_family_nyidn9kbrd_2tj6dcqrri,"['sheep', 'family', 'nyidn9kbrd', '2tj6dcqrri', '3g6znhrijd', 'dwikoc6xmh', 'w3vab18uay', 'mizznita12', 'roxelie59', 'uwailtygmp']","['... or am I the black sheep ...', 'I’m the black sheep of my family.', 'I’m the black sheep.']"
649,46,649_season_year_gattiville_hoeish,"['season', 'year', 'gattiville', 'hoeish', 'tis', 'mfing', 'z01zfoowot', 'cheyyyalexxxis', 'huhhmannn', 'lpzgrhufjg']","['tis the season for open season on bitch niggas', ""Gattiville might come out this year or not idk niggas acting real hoeish with my time I'm bout to just do these MFing features my damn self"", ""Gattiville might come out this year or not idk niggas acting real hoeish with my time I'm bout to just do these MFing feature my damn self""]"
650,45,650_where_backbone_hxffasback_staplesssss,"['where', 'backbone', 'hxffasback', 'staplesssss', 'saydraye', 'code', '_karlwashington', 'shied', 'almightysauce_', 'nawf']","['Where niggas at!?', 'Where niggas at', 'Where niggas at???']"
651,45,651_guns_gun_dorr_christopher,"['guns', 'gun', 'dorr', 'christopher', 'aaron', 'firearms', 'weapons', 'brandish', 'ben', 'armed']","['These protests are sponsored by Ben and Aaron and Christopher Dorr. 3 pro gun activist brothers inciting people to… https://t.co/LW5tfjw3G0', 'This is not a normal protest. These protests are created by pro gun activists Ben, Aaron and Christopher Dorr. That… https://t.co/EjPwpU8UM1', ""Pro gun activists Ben and Aaron and Christopher Dorr inciting people to protest the lock down. That's why the guns.… https://t.co/fOBZLjtm2M""]"
652,45,652_latinx_latinxs_blackness_colorism,"['latinx', 'latinxs', 'blackness', 'colorism', 'anti', 'indigeneity', 'uproot', 'interrogations', 'latin', 'generalize']","['In efforts to uproot Latinx anti-Blackness &amp; anti-Indigeneity, we must connect interrogations of discrimination &amp; c… https://t.co/9xXwagewVp', 'a lot of u latinx bitches love black culture but not the black ppl', 'The colorism and anti-blackness in the Latinx community is real']"
653,45,653_farmers_modi_i_stand_with_farmers_farmerprotest,"['farmers', 'modi', 'i_stand_with_farmers', 'farmerprotest', 'kisannahitodeshnahi', 'tractorrally', 'godimedia', 'kisan', 'india', 'farmer']","['LA California modi kisan protest #FarmerProtest #TractorRally #KisanNahiToDeshNahi #GodiMedia #i_stand_with_farmers… https://t.co/NPk4820D0g', 'LA California modi kisan protest #FarmerProtest #TractorRally #KisanNahiToDeshNahi #GodiMedia #i_stand_with_farmers… https://t.co/OEiiHwMWbX', 'LA California modi kisan protest #FarmerProtest #TractorRally #KisanNahiToDeshNahi #GodiMedia #i_stand_with_farmers… https://t.co/FSRgL1iaeT']"
654,45,654_needles_cigar_man_bus,"['needles', 'cigar', 'man', 'bus', 'michaeldavsmith', 'syolwwlbtv', 'msbbkh9p3u', 'ulvk0hfnqy', 'vuoj21jcv4', 'vuumicedqr']","['I was smoking a cigar in a cigar shop when Dennis Rodman pokes his head in and says “hey white people, are black pe… https://t.co/Hce2QW9JrF', 'I am terrified of needles and was stressed waiting and this handsome black man just drew my blood, complimented me… https://t.co/bNdQYX9QX5', 'I am terrified of needles and this handsome black man just drew my blood and complemented me AND said I should get… https://t.co/QoqJCRZnRj']"
655,45,655_xenophobia_tolerated_bcbrownell_robgmacfarlane,"['xenophobia', 'tolerated', 'bcbrownell', 'robgmacfarlane', 'precipitate', 'polis', 'yrcynmjozb', 'eam1lbuqei', 'zazlw8jmnx', 'nunyabus99999']","['Your xenophobia is showing.', 'xenophobia \nthat’s what is going on', '#xenophobia']"
656,45,656_obsessed_tariqnasheed_ppl_obsession,"['obsessed', 'tariqnasheed', 'ppl', 'obsession', 'theblackchannel', 'inbred', 'does', 'puppet', 'mentally', '00extreme14']","['@PedroLo79417347 @tariqnasheed How does it feel to be so obsessed with black ppl??', '@EvCastTV @tariqnasheed How does it feel to be so obsessed with black ppl?  \n\nWhat does it do for you?', '@kimJungandChill @tariqnasheed How does it feel to be so obsessed with black ppl?  Pathetic']"
657,45,657_flag_flags_pride_rainbow,"['flag', 'flags', 'pride', 'rainbow', 'pastel', '04ofznb0d7', 'chlvwexl4o', 'whitmeyhoston', 'vuwytplapr', 'palifacemask']","['my pride flag comes in tomorrow 🏳️\u200d🌈', 'Look how beautiful the pride flag is', 'There’s a house on my street that has a pride flag up. \n\nSo beautiful 😭']"
658,45,658_lake_lagoon_reservoir_mttam,"['lake', 'lagoon', 'reservoir', 'mttam', 'mttamalpais', 'marinwater', 'mttamwatershed', 'creature', 'smoky', 'silver']","['the silver lake reservoir is ringed with the names of people killed by police. #blacklivesmatter https://t.co/yHnYv8M82n', 'Smoky black and white of the Alpine Lake Basin #alpinelake #mttamalpais #mttam #mttamwatershed #marinwater… https://t.co/MXildbnhTF', 'A smoky black and white of the Alpine Lake Basin #alpinelake #mttamalpais #mttam #mttamwatershed #marinwater… https://t.co/be2HS0JEr9']"
659,45,659_semitic_antisemitism_jewish_anti,"['semitic', 'antisemitism', 'jewish', 'anti', 'semitism', 'antisemitic', 'judaism', 'jews', 'zionist', 'jew']","[""The far-right's anti-semitic obsession with George Soros is ended, now they are in an anti-semitic obsession with M… https://t.co/uYI8uTDeQp"", 'get a look at this anti-semitic cunt', 'she was also anti semitic']"
660,45,660_bitch_bobbyb_69_salma_love18_vinnycici,"['bitch', 'bobbyb_69', 'salma_love18', 'vinnycici', '_tyfree', '_adamaris_h', 'makeawishkid405', '1kwalter', 'jacquelinegald', '29jerrry']","['@DC_CAPACITY @fatymuaah @Salma_love18 You a bitch Ass nigga witcha over grown ass', '@29jerrry @vinnycici @BobbyB_69 @Troydan Your the pussy bitch you were talking shit first bitch like shut ur ass up nigga', '@ElPinchePelucas @Cbizzlex @OHGEESY @BrianLeferve And I won’t fuck a nigga bitch if covid-19 on her hands.']"
